CNN,STREET,ST_TYPE,ZIP_CODE,DISTRICT,ACCEPTED,JURISDICTI,NHOOD,LAYER,CNNTEXT,STREETNAME,STREETNA_2,ROWACTUALA,NEIGHBORHO,POINT_X,POINT_Y
13282000,VICTORIA,ST,94132,11,N,,Ingleside Heights,Paper_fwys,13282000,VICTORIA ST,VICTORIA ST fr:START: 100-121 BLOCK to:VICTORIA ST,7719,Ingleside Heights,5993223.464,2087964.622
13281000,VICTORIA,ST,94132,7,N,,Ingleside Heights,Paper_fwys,13281000,VICTORIA ST,VICTORIA ST fr:ALEMANY BLVD to:END: 50-99 BLOCK,10928,Ingleside Heights,5993220.765,2087690.707
6852000,HEAD,ST,94132,7,N,,Ingleside Heights,Paper_fwys,6852000,HEAD ST,HEAD ST fr:START: 250-299 BLOCK to:END: 250-299 BLOCK,6128,Ingleside Heights,5993479.463,2087627.126
10900000,RAMSELL,ST,94132,7,N,,Ingleside Heights,Paper_fwys,10900000,RAMSELL ST,RAMSELL ST fr:START: 50-99 BLOCK to:END: 50-99 BLOCK,11035,Ingleside Heights,5992962.586,2087699.581
10901000,RAMSELL,ST,94132,11,N,,Ingleside Heights,Paper_fwys,10901000,RAMSELL ST,RAMSELL ST fr:START: 100-121 BLOCK to:RAMSELL ST,7609,Ingleside Heights,5992963.984,2087969.925
7716000,JUNIPERO SERRA BLVD ON,RAMP,94132,7,N,DPW,Ingleside Heights,STREETS,7716000,JUNIPERO SERRA BLVD ON RAMP,JUNIPERO SERRA BLVD ON RAMP fr:BROTHERHOOD WAY to:JUNIPERO SERRA BLVD,18016,Ingleside Heights,5991676.561,2087840.601
10193000,PALMETTO,AVE,94132,7,N,,Ingleside Heights,Paper_fwys,10193000,PALMETTO AVE,PALMETTO AVE fr:BRIGHT ST to:HEAD ST,1062,Ingleside Heights,5993604.261,2087232.475
2903000,BELLE,AVE,94132,7,N,,Ingleside Heights,STREETS,2903000,BELLE AVE,BELLE AVE fr:PANAMA ST to:SAINT CHARLES AVE,8298,Ingleside Heights,5992267.044,2086636.333
935000,19TH,AVE,94132,11,N,DPW,Ingleside Heights,STREETS,935000,19TH AVE,19TH AVE fr:RANDOLPH ST to:SAINT CHARLES AVE,13185,Ingleside Heights,5991999.454,2088459.591
7714000,JUNIPERO SERRA  BLVD ON,RAMP,94132,11,N,DPW,Ingleside Heights,STREETS,7714000,JUNIPERO SERRA  BLVD ON RAMP,JUNIPERO SERRA  BLVD ON RAMP fr:BROTHERHOOD WAY to:JUNIPERO SERRA BLVD,26970,Ingleside Heights,5991572.997,2088254.698
13228000,VERNON,ST,94132,11,N,,Ingleside Heights,Paper_fwys,13228000,VERNON ST,VERNON ST fr:RALSTON ST to:VERNON ST,8176,Ingleside Heights,5992443.476,2087970.04
11287000,SAINT CHARLES,AVE,94132,11,N,,Ingleside Heights,Paper_fwys,11287000,SAINT CHARLES AVE,SAINT CHARLES AVE fr:SAINT CHARLES AVE to:END: 64-89 BLOCK,5211,Ingleside Heights,5992059.277,2088032.582
3945000,CHESTER,AVE,94132,11,N,,Ingleside Heights,Paper_fwys,3945000,CHESTER AVE,CHESTER AVE fr:CHESTER AVE to:END: 150-199 BLOCK,4412,Ingleside Heights,5991733.016,2088170.653
10892000,RALSTON,ST,94132,11,N,,Ingleside Heights,Paper_fwys,10892000,RALSTON ST,RALSTON ST fr:VERNON ST to:RALSTON ST,13987,Ingleside Heights,5992346.619,2087986.386
2520000,ASHTON,AVE,94112,11,N,,Merced Heights,UPROW,2520000,ASHTON AVE,ASHTON AVE fr:LAKEVIEW AVE to:ASHTON AVE,13527,Merced Heights,5994145.976,2090031.84
11806000,SHIELDS,ST,94132,11,N,,Ingleside Heights,PAPER,11806000,SHIELDS ST,SHIELDS ST fr:SHIELDS ST to:ORIZABA AVE,1816,Ingleside Heights,5994011.378,2089831.443
11818000,SHIELDS,ST,94132,11,N,,Merced Heights,Streets_Pedestri,11818000,SHIELDS ST,SHIELDS ST fr:SHIELDS ST to:JUNIPERO SERRA BLVD,401,Merced Heights,5991221.768,2089866.697
8074000,LAKEVIEW,AVE,94112,11,N,,Oceanview,PAPER,8074000,LAKEVIEW AVE,LAKEVIEW AVE fr:ASHTON AVE to:ORIZABA AVE,4896,Oceanview,5994086.991,2089931.713
5370000,EXCELSIOR,AVE,94112,11,N,,Excelsior,UPROW,5370000,EXCELSIOR AVE,EXCELSIOR AVE fr:EXCELSIOR AVE to:PRAGUE ST,7922,Excelsior,6004931.261,2091138.142
5752000,FRANCE,AVE,94112,11,N,DPW,Excelsior,STREETS,5752000,FRANCE AVE,FRANCE AVE fr:MOSCOW ST to:END: 900-999 BLOCK,5152,Excelsior,6003190.768,2089122.24
11154000,ROSELLA,CT,94112,11,N,DPW,Mission Terrace,STREETS,11154000,ROSELLA CT,ROSELLA CT fr:START: 1-99 BLOCK to:ONONDAGA AVE,6086,Mission Terrace,6000883.527,2091183.686
9945000,ONEIDA,AVE,94112,11,N,,Mission Terrace,Streets_Pedestri,9945000,ONEIDA AVE,ONEIDA AVE fr:ALEMANY BLVD to:ONEIDA AVE,1330,Mission Terrace,6000716.635,2090679.235
13347000,RESTANI,STWY,94112,11,N,,Outer Mission,Streets_Pedestri,13347000,RESTANI STWY,RESTANI STWY fr:RESTANI WAY to:END: 1-99 BLOCK,5291,Outer Mission,5999511.976,2089882.534
9484000,NAHUA,AVE,94112,11,N,DPW,Outer Mission,STREETS,9484000,NAHUA AVE,NAHUA AVE fr:SHAWNEE AVE to:SAN JOSE AVE,8032,Outer Mission,5998384.754,2090186.126
9483000,NAHUA,AVE,94112,11,N,DPW,Outer Mission,STREETS,9483000,NAHUA AVE,NAHUA AVE fr:MOUNT VERNON AVE to:SHAWNEE AVE,7488,Outer Mission,5998274.562,2089977.854
10045000,OTEGA,AVE,94112,11,N,,Outer Mission,Streets_Pedestri,10045000,OTEGA AVE,OTEGA AVE fr:NAHUA AVE to:OTTAWA AVE,1837,Outer Mission,5998308.321,2089483.264
10044000,OTEGA,AVE,94112,11,N,,Outer Mission,Streets_Pedestri,10044000,OTEGA AVE,OTEGA AVE fr:MOUNT VERNON AVE to:NAHUA AVE,2158,Outer Mission,5998401.043,2089660.196
6131201,GENEVA,AVE,94112,11,N,DPW,Ingleside,STREETS,6131201,GENEVA AVE,GENEVA AVE fr:I-280 N ON RAMP to:SAN JOSE AVE,15106,Ingleside,5998511.421,2090811.973
6131101,GENEVA,AVE,94112,11,N,DPW,Ingleside,STREETS,6131101,GENEVA AVE,GENEVA AVE fr:I-280 N ON RAMP to:SAN JOSE AVE,16316,Ingleside,5998526.651,2090847.221
9814101,OCEAN,AVE,94112,11,N,DPW,Ingleside,STREETS,9814101,OCEAN AVE,OCEAN AVE fr:SAN JOSE AVE to:I-280 N ON RAMP,40701,Ingleside,5998874.624,2091543.19
10375000,PERSIA,AVE,94112,10,N,DPW,Excelsior,STREETS,10375000,PERSIA AVE,PERSIA AVE fr:DUBLIN ST to:MANSELL ST,6680,Excelsior,6004594.2,2089787.948
8671204,MANSELL,ST,94134,10,N,DPW,Visitacion Valley,STREETS,8671204,MANSELL ST,MANSELL ST fr:UNIVERSITY ST to:VISITACION AVE,15259,Visitacion Valley,6008865.629,2089899.032
5166000,ELLIOT,ST,94134,10,N,DPW,Visitacion Valley,STREETS,5166000,ELLIOT ST,ELLIOT ST fr:TEDDY AVE to:ARLETA AVE,11711,Visitacion Valley,6008976.349,2088597.448
5167000,ELLIOT,ST,94134,10,N,,Visitacion Valley,UPROW,5167000,ELLIOT ST,ELLIOT ST fr:ARLETA AVE to:RAYMOND AVE,12789,Visitacion Valley,6008887.637,2088349.501
5165000,ELLIOT,ST,94134,10,N,,Visitacion Valley,UPROW,5165000,ELLIOT ST,ELLIOT ST fr:CAMPBELL AVE to:TEDDY AVE,8163,Visitacion Valley,6009059.597,2088845.338
3417000,BURROWS,ST,94134,11,N,DPW,Excelsior,STREETS,3417000,BURROWS ST,BURROWS ST fr:PERU AVE to:MANSFIELD ST,17392,Excelsior,6005442.571,2091736.279
237000,03RD,ST,94124,10,N,,Visitacion Valley,Paper_fwys,237000,03RD ST,03RD ST fr:OLNEY AVE to:SAN BRUNO AVE,6466,Visitacion Valley,6012285.128,2088955.395
6238000,GOETTINGEN,ST,94134,10,N,,Visitacion Valley,UPROW,6238000,GOETTINGEN ST,GOETTINGEN ST fr:DWIGHT ST to:GOETTINGEN ST,8386,Visitacion Valley,6010735.043,2091364.271
9531000,NELSON,AVE,94124,10,N,,Visitacion Valley,Paper_fwys,9531000,NELSON AVE,NELSON AVE fr:KEITH ST to:SAN BRUNO AVE,3840,Visitacion Valley,6012170.444,2089588.803
7799000,KEITH,ST,94124,10,N,,Visitacion Valley,Paper_fwys,7799000,KEITH ST,KEITH ST fr:NELSON AVE to:SAN BRUNO AVE,2930,Visitacion Valley,6012200.678,2089411.843
8939000,MEADE,AVE,94124,10,N,,Visitacion Valley,Paper_fwys,8939000,MEADE AVE,MEADE AVE fr:BAY SHORE BLVD to:END: 1000-1099 BLOCK,2,Visitacion Valley,6012239.164,2089886.817
13595000,WHEAT,ST,94124,10,N,,Bayview Heights,Paper_fwys,13595000,WHEAT ST,WHEAT ST fr:BAY SHORE BLVD to:SALINAS AVE,3391,Bayview Heights,6012011.758,2091001.954
11322000,SALINAS,AVE,94124,10,N,,Bayview Heights,Paper_fwys,11322000,SALINAS AVE,SALINAS AVE fr:KEY AVE to:BAY SHORE BLVD,2308,Bayview Heights,6012073.725,2090797.473
9933000,OLNEY,AVE,94124,10,N,,Visitacion Valley,Paper_fwys,9933000,OLNEY AVE,OLNEY AVE fr:03RD ST to:SAN BRUNO AVE,3850,Visitacion Valley,6012255.08,2089176.466
13394000,WARE,ST,94124,10,N,,Visitacion Valley,Paper_fwys,13394000,WARE ST,WARE ST fr:START: 1-99 BLOCK to:SAN BRUNO AVE,8235,Visitacion Valley,6011838.8,2091311.576
7711000,JUNIPERO SERRA  BLVD OFF,RAMP,94132,7,N,DPW,Stonestown,STREETS,7711000,JUNIPERO SERRA  BLVD OFF RAMP,JUNIPERO SERRA  BLVD OFF RAMP fr:JUNIPERO SERRA BLVD to:BROTHERHOOD WAY,19804,Stonestown,5991326.159,2088181.654
9815101,OCEAN,AVE,94112,11,N,,Ingleside,STREETS,9815101,OCEAN AVE,OCEAN AVE fr:I-280 N ON RAMP to:HOWTH ST,21115,Ingleside,5998178.856,2091558.636
12379000,TARA,ST,94112,11,N,,Ingleside,STREETS,12379000,TARA ST,TARA ST fr:TARA ST to:NIAGARA AVE,23276,Ingleside,5997998.599,2090727.479
6129201,GENEVA,AVE,94112,11,N,DPW,Ingleside,STREETS,6129201,GENEVA AVE,GENEVA AVE fr:LOUISBURG ST to:I-280 S OFF RAMP,14582,Ingleside,5998034.94,2091059.262
11498000,SAN MIGUEL,ST,94112,11,N,,Ingleside,STREETS,11498000,SAN MIGUEL ST,SAN MIGUEL ST fr:NIAGARA AVE to:MOUNT VERNON AVE,26671,Ingleside,5998031.289,2090219.783
11025000,RIDGE,LN,94112,11,N,,Ingleside,Streets_Pedestri,11025000,RIDGE LN,RIDGE LN fr:LOUISBURG ST to:HOWTH ST,2681,Ingleside,5997135.171,2090029.398
6129101,GENEVA,AVE,94112,11,N,DPW,Ingleside,STREETS,6129101,GENEVA AVE,GENEVA AVE fr:LOUISBURG ST to:I-280 S OFF RAMP,14696,Ingleside,5998049.033,2091085.745
11020000,RIDGE,LN,94112,11,N,,Ingleside,Streets_Pedestri,11020000,RIDGE LN,RIDGE LN fr:SAN JOSE AVE to:SAN MIGUEL ST,2207,Ingleside,5997877.945,2089758.441
9431000,MOUNT VERNON,AVE,94112,11,N,,Ingleside,STREETS,9431000,MOUNT VERNON AVE,MOUNT VERNON AVE fr:SAN JOSE AVE to:SAN MIGUEL ST,7232,Ingleside,5998011.154,2089970.489
11022000,RIDGE,LN,94112,11,N,,Ingleside,Streets_Pedestri,11022000,RIDGE LN,RIDGE LN fr:CAINE AVE to:TARA ST,2920,Ingleside,5997641.814,2089856.814
11021000,RIDGE,LN,94112,11,N,,Ingleside,Streets_Pedestri,11021000,RIDGE LN,RIDGE LN fr:SAN MIGUEL ST to:CAINE AVE,1320,Ingleside,5997767.503,2089804.615
5078000,EDGAR,AVE,94112,11,N,DPW,Ingleside,STREETS,5078000,EDGAR AVE,EDGAR AVE fr:START: 1-39 BLOCK to:NIAGARA AVE,6441,Ingleside,5997071.938,2090828.962
5589000,ARELIOUS WALKER,DR,94124,10,N,DPW,Bayview District,STREETS,5589000,ARELIOUS WALKER DR,ARELIOUS WALKER DR fr:FITZGERALD AVE to:GILMAN AVE,17267,Bayview District,6016192.728,2089212.244
2457000,ARMSTRONG,AVE,94124,10,N,,Bayview District,UPROW,2457000,ARMSTRONG AVE,ARMSTRONG AVE fr:GRIFFITH ST to:HAWES ST,53120,Bayview District,6016312.584,2091038.632
2458000,ARMSTRONG,AVE,94124,10,N,,Bayview District,UPROW,2458000,ARMSTRONG AVE,ARMSTRONG AVE fr:HAWES ST to:INGALLS ST,53137,Bayview District,6015780.145,2091435.558
6545000,GRIFFITH,ST,94124,10,N,,Bayview District,UPROW,6545000,GRIFFITH ST,GRIFFITH ST fr:BANCROFT AVE to:CARROLL AVE,17601,Bayview District,6016331.121,2090508.002
3734000,CARROLL,AVE,94124,10,N,DPW,Bayview District,STREETS,3734000,CARROLL AVE,CARROLL AVE fr:GRIFFITH ST to:HAWES ST,43779,Bayview District,6015981.442,2090597.437
6797000,HAWES,ST,94124,10,N,,Bayview District,UPROW,6797000,HAWES ST,HAWES ST fr:ARMSTRONG AVE to:BANCROFT AVE,17718,Bayview District,6015963.68,2091126.085
6798000,HAWES,ST,94124,10,N,,Bayview District,UPROW,6798000,HAWES ST,HAWES ST fr:BANCROFT AVE to:CARROLL AVE,16583,Bayview District,6015797.448,2090906.112
6799000,HAWES,ST,94124,10,N,,Bayview District,UPROW,6799000,HAWES ST,HAWES ST fr:CARROLL AVE to:DONNER AVE,16231,Bayview District,6015625.28,2090683.733
3733000,CARROLL,AVE,94124,10,N,DPW,Bayview District,STREETS,3733000,CARROLL AVE,CARROLL AVE fr:FITCH ST to:GRIFFITH ST,42981,Bayview District,6016508.729,2090204.087
3735000,CARROLL,AVE,94124,10,N,DPW,Bayview District,STREETS,3735000,CARROLL AVE,CARROLL AVE fr:HAWES ST to:INGALLS ST,52852,Bayview District,6015444.671,2090988.552
6796000,HAWES,ST,94124,10,N,DPW,Bayview District,STREETS,6796000,HAWES ST,HAWES ST fr:YOSEMITE AVE to:ARMSTRONG AVE,15532,Bayview District,6016119.099,2091334.483
2708000,BANCROFT,AVE,94124,10,N,,Bayview District,UPROW,2708000,BANCROFT AVE,BANCROFT AVE fr:GRIFFITH ST to:HAWES ST,53120,Bayview District,6016147.128,2090816.677
6800000,HAWES,ST,94124,10,N,,Bayview District,UPROW,6800000,HAWES ST,HAWES ST fr:DONNER AVE to:EGBERT AVE,15833,Bayview District,6015455.73,2090456.193
7793010,KEITH,ST,94124,10,N,DPW,Bayview District,STREETS,7793010,KEITH ST,KEITH ST fr:FITZGERALD AVE to:03RD ST,3164,Bayview District,6013566.783,2091240.095
4909000,DONNER,AVE,94124,10,N,DPW,Bayview District,STREETS,4909000,DONNER AVE,DONNER AVE fr:START: 1600-1699 BLOCK to:03RD ST,14870,Bayview District,6013847.414,2091829.631
7484000,JENNINGS,ST,94124,10,N,DPW,Bayview District,STREETS,7484000,JENNINGS ST,JENNINGS ST fr:CARROLL AVE to:DONNER AVE,17915,Bayview District,6014563.576,2091470.63
7485000,JENNINGS,ST,94124,10,N,DPW,Bayview District,STREETS,7485000,JENNINGS ST,JENNINGS ST fr:DONNER AVE to:EGBERT AVE,16830,Bayview District,6014394.67,2091247.204
2460000,ARMSTRONG,AVE,94124,10,N,DPW,Bayview District,STREETS,2460000,ARMSTRONG AVE,ARMSTRONG AVE fr:JENNINGS ST to:KEITH ST,47392,Bayview District,6014717.012,2092233.515
3045000,BOWDOIN,ST,94134,10,N,DPW,Portola,STREETS,3045000,BOWDOIN ST,BOWDOIN ST fr:WAYLAND ST to:WOOLSEY ST,26386,Portola,6009363.055,2091732.561
2587000,BACON,ST,94134,10,N,DPW,Portola,PRIVATE,2587000,BACON ST,BACON ST fr:BOWDOIN ST to:UNIVERSITY ST,36726,Portola,6008723.31,2092285.864
7014000,HOLYOKE,ST,94134,10,N,,Portola,UPROW,7014000,HOLYOKE ST,HOLYOKE ST fr:WOOLSEY ST to:KAREN CT,14563,Portola,6010041.657,2091570.589
7015000,HOLYOKE,ST,94134,10,N,,Portola,UPROW,7015000,HOLYOKE ST,HOLYOKE ST fr:KAREN CT to:DWIGHT ST,2020,Portola,6010107.23,2091356.782
6242000,GOETTINGEN,ST,94134,10,N,,Visitacion Valley,UPROW,6242000,GOETTINGEN ST,GOETTINGEN ST fr:GOETTINGEN ST to:ORDWAY ST,1526,Visitacion Valley,6011087.752,2090176.391
8405000,LISBON,ST,94112,11,N,DPW,Excelsior,STREETS,8405000,LISBON ST,LISBON ST fr:AVALON AVE to:AVALON AVE,3558,Excelsior,6003495.443,2092790.966
7183000,INA,CT,94112,11,N,,Excelsior,UPROW,7183000,INA CT,INA CT fr:INA CT to:EXCELSIOR AVE,3098,Excelsior,6004801.448,2091316.483
3418000,BURROWS,ST,94134,11,N,DPW,Excelsior,STREETS,3418000,BURROWS ST,BURROWS ST fr:MANSFIELD ST to:LA GRANDE AVE,7067,Excelsior,6005245.645,2091676.503
5369000,EXCELSIOR,AVE,94112,11,N,DPW,Excelsior,STREETS,5369000,EXCELSIOR AVE,EXCELSIOR AVE fr:MUNICH ST to:EXCELSIOR AVE,8306,Excelsior,6004816.766,2091210.102
8676000,MANSFIELD,ST,94112,11,N,DPW,Excelsior,STREETS,8676000,MANSFIELD ST,MANSFIELD ST fr:LA GRANDE AVE to:BURROWS ST,9362,Excelsior,6005276.333,2091765.001
3416000,BURROWS,ST,94134,11,N,DPW,Excelsior,STREETS,3416000,BURROWS ST,BURROWS ST fr:MADISON ST to:PERU AVE,17629,Excelsior,6005727.842,2091822.872
7916000,LA GRANDE,AVE,94112,11,N,,Excelsior,UPROW,7916000,LA GRANDE AVE,LA GRANDE AVE fr:INA CT to:BURROWS ST,9183,Excelsior,6005221.589,2091748.383
2533000,ATHENS,ST,94112,11,N,,Excelsior,UPROW,2533000,ATHENS ST,ATHENS ST fr:VALMAR TER to:AVALON AVE,5354,Excelsior,6004730.112,2092189.036
2810000,BAY SHORE,BLVD,94124,10,N,,Bayview District,STREETS,2810000,BAY SHORE BLVD,BAY SHORE BLVD fr:PHELPS ST to:FITZGERALD AVE,15383,Bayview District,6011636.229,2092906.051
7797002,KEITH,ST,94124,10,N,,Bayview Heights,Paper_fwys,7797002,KEITH ST,KEITH ST fr:03RD ST to:BAY SHORE BLVD,1124,Bayview Heights,6012494.909,2089805.773
7797001,KEITH,ST,94124,10,N,,Bayview Heights,STREETS,7797001,KEITH ST,KEITH ST fr:LE CONTE AVE to:03RD ST,3488,Bayview Heights,6012532.811,2089908.881
233202,03RD,ST,94124,10,N,,Bayview Heights,STREETS,233202,03RD ST,03RD ST fr:LE CONTE AVE to:KEITH ST,37347,Bayview Heights,6012751.272,2089636.241
234000,03RD,ST,94124,10,N,,Bayview Heights,Paper_fwys,234000,03RD ST,03RD ST fr:START: 6675-6699 BLOCK to:BAY SHORE BLVD,3732,Bayview Heights,6012653.509,2089460.119
14009000,ORSI,CIR,94124,10,N,DPW,Bayview District,STREETS,14009000,ORSI CIR,ORSI CIR fr:KALMANOVITZ ST to:ISSLEIB AVE,19701,Bayview District,6013005.99,2093202.905
9582003,NEWHALL,ST,94124,10,N,,Bayview District,STREETS,9582003,NEWHALL ST,NEWHALL ST fr:BITTING AVE to:EGBERT AVE,12995,Bayview District,6012446.39,2092762.605
9582002,NEWHALL,ST,94124,10,N,,Bayview District,STREETS,9582002,NEWHALL ST,NEWHALL ST fr:LYDIA AVE to:BITTING AVE,14750,Bayview District,6012505.886,2092953.704
14001000,BITTING,AVE,94124,10,N,DPW,Bayview District,STREETS,14001000,BITTING AVE,BITTING AVE fr:NEWHALL ST to:KALMANOVITZ ST,24619,Bayview District,6012680.328,2092699.102
14005000,KALMANOVITZ,ST,94124,10,N,DPW,Bayview District,STREETS,14005000,KALMANOVITZ ST,KALMANOVITZ ST fr:ORSI CIR to:LYDIA AVE,9444,Bayview District,6013072.239,2092782.409
14008000,LYDIA,AVE,94124,10,N,DPW,Bayview District,STREETS,14008000,LYDIA AVE,LYDIA AVE fr:NEWHALL ST to:KALMANOVITZ ST,29700,Bayview District,6012775.584,2092877.531
14010000,ORSI,CIR,94124,10,N,DPW,Bayview District,STREETS,14010000,ORSI CIR,ORSI CIR fr:ISSLEIB AVE to:KALMANOVITZ ST,24694,Bayview District,6012935.552,2093010.137
14003000,KALMANOVITZ,ST,94124,10,N,DPW,Bayview District,STREETS,14003000,KALMANOVITZ ST,KALMANOVITZ ST fr:ARMSTRONG AVE to:ORSI CIR,11525,Bayview District,6013176.749,2093231.569
14002000,ISSLEIB,AVE,94124,10,N,DPW,Bayview District,STREETS,14002000,ISSLEIB AVE,ISSLEIB AVE fr:NEWHALL ST to:ORSI CIR,11391,Bayview District,6012723.78,2093274.904
8969000,MENDELL,ST,94124,10,N,,Bayview District,PAPER,8969000,MENDELL ST,MENDELL ST fr:BANCROFT AVE to:CARROLL AVE,15418,Bayview District,6013353.456,2092724.065
8968000,MENDELL,ST,94124,10,N,,Bayview District,PAPER,8968000,MENDELL ST,MENDELL ST fr:ARMSTRONG AVE to:BANCROFT AVE,14621,Bayview District,6013392.826,2093043.242
8967000,MENDELL,ST,94124,10,N,,Bayview District,PAPER,8967000,MENDELL ST,MENDELL ST fr:YOSEMITE AVE to:ARMSTRONG AVE,19965,Bayview District,6013455.99,2093345.686
3739000,CARROLL,AVE,94124,10,N,,Bayview District,PAPER,3739000,CARROLL AVE,CARROLL AVE fr:START: 1700-1799 BLOCK to:MENDELL ST,33259,Bayview District,6013500.172,2092438.19
2463000,ARMSTRONG,AVE,94124,10,N,DPW,Bayview District,STREETS,2463000,ARMSTRONG AVE,ARMSTRONG AVE fr:LANE ST to:MENDELL ST,50363,Bayview District,6013664.617,2093012.652
13358000,WALLACE,AVE,94124,10,N,,Bayview District,UPROW,13358000,WALLACE AVE,WALLACE AVE fr:03RD ST to:END: 1700-1799 BLOCK,17059,Bayview District,6014165.414,2093328.769
8097000,LANE,ST,94124,10,N,DPW,Bayview District,STREETS,8097000,LANE ST,LANE ST fr:YOSEMITE AVE to:ARMSTRONG AVE,16801,Bayview District,6014001.848,2092938.056
7434000,JAMESTOWN,AVE,94124,10,N,DPW,Bayview Heights,STREETS,7434000,JAMESTOWN AVE,JAMESTOWN AVE fr:03RD ST to:KEITH ST,17098,Bayview Heights,6013040.382,2090340.38
2462000,ARMSTRONG,AVE,94124,10,N,DPW,Bayview District,STREETS,2462000,ARMSTRONG AVE,ARMSTRONG AVE fr:03RD ST to:LANE ST,15061,Bayview District,6013992.443,2092768.263
7794000,KEITH,ST,94124,10,N,DPW,Bayview Heights,STREETS,7794000,KEITH ST,KEITH ST fr:SALINAS AVE to:JAMESTOWN AVE,8156,Bayview Heights,6012981.75,2090458.884
11850000,SHOUP,AVE,94124,10,N,,Bayview District,UPROW,11850000,SHOUP AVE,SHOUP AVE fr:ARMSTRONG AVE to:WILLIAMS AVE,13575,Bayview District,6013230.417,2093564.235
2814000,BAY SHORE,BLVD,94124,10,N,,Bayview Heights,STREETS,2814000,BAY SHORE BLVD,BAY SHORE BLVD fr:PAUL AVE to:WHEAT ST,31752,Bayview Heights,6012011.523,2091349.699
2815000,BAY SHORE,BLVD,94124,10,N,,Bayview Heights,STREETS,2815000,BAY SHORE BLVD,BAY SHORE BLVD fr:WHEAT ST to:HWY 101 S ON RAMP,37602,Bayview Heights,6012128.066,2090965.123
7796000,KEITH,ST,94124,10,N,,Bayview Heights,STREETS,7796000,KEITH ST,KEITH ST fr:START: 3400-3499 BLOCK to:LE CONTE AVE,7951,Bayview Heights,6012645.402,2090013.05
7821000,KEY,AVE,94124,10,N,,Bayview Heights,STREETS,7821000,KEY AVE,KEY AVE fr:KEITH ST to:BAY SHORE BLVD,47426,Bayview Heights,6012543.961,2090356.736
8235000,LE CONTE,AVE,94124,10,N,,Bayview Heights,Paper_fwys,8235000,LE CONTE AVE,LE CONTE AVE fr:KEITH ST to:BAY SHORE BLVD,2484,Bayview Heights,6012505.827,2090031.984
2816000,BAY SHORE,BLVD,94124,10,N,,Bayview Heights,STREETS,2816000,BAY SHORE BLVD,BAY SHORE BLVD fr:HWY 101 S ON RAMP to:LANE ST,8159,Bayview Heights,6012241.667,2090653.37
7795000,KEITH,ST,94124,10,N,,Bayview Heights,STREETS,7795000,KEITH ST,KEITH ST fr:JAMESTOWN AVE to:KEY AVE,8699,Bayview Heights,6012903.016,2090353.341
10412000,PHELPS,ST,94124,10,N,DPW,Bayview District,STREETS,10412000,PHELPS ST,PHELPS ST fr:EGBERT AVE to:BAY SHORE BLVD,4808,Bayview District,6011628.332,2093086.978
2157103,ALEMANY,BLVD,94112,11,N,,Excelsior,STREETS,2157103,ALEMANY BLVD,ALEMANY BLVD fr:STONEYBROOK AVE to:CONGDON ST,9607,Excelsior,6005317.871,2094388.878
12938000,DAVENPORT,LN,94112,11,N,,Excelsior,Paper_fwys,12938000,DAVENPORT LN,DAVENPORT LN fr:START: 0-0 BLOCK to:TRUMBULL ST,968,Excelsior,6005313.927,2094411.84
4328000,CONGDON,ST,94112,11,N,,Excelsior,STREETS,4328000,CONGDON ST,CONGDON ST fr:ALEMANY BLVD to:TRUMBULL ST,5030,Excelsior,6004677.042,2094376.893
3415000,BURROWS,ST,94134,11,N,DPW,Portola,STREETS,3415000,BURROWS ST,BURROWS ST fr:GAMBIER ST to:MADISON ST,17803,Portola,6006014.413,2091909.859
1022000,20TH,AVE,94132,7,N,DPW,Lakeshore,PRIVATE,1022000,20TH AVE,20TH AVE fr:EUCALYPTUS DR to:WINSTON DR,12909,Lakeshore,5990281.211,2094526.355
13686201,WINSTON,DR,94132,7,N,DPW,Stonestown,STREETS,13686201,WINSTON DR,WINSTON DR fr:20TH AVE to:BUCKINGHAM WAY,53064,Stonestown,5989830.249,2093233.679
13686101,WINSTON,DR,94132,7,N,DPW,Stonestown,STREETS,13686101,WINSTON DR,WINSTON DR fr:20TH AVE to:BUCKINGHAM WAY,65562,Stonestown,5989828.763,2093205.375
13687101,BUCKINGHAM,WAY,94132,7,N,DPW,Stonestown,PRIVATE,13687101,BUCKINGHAM WAY,BUCKINGHAM WAY fr:WINSTON DR to:20TH AVE,59083,Stonestown,5989876.228,2094361.902
13687201,BUCKINGHAM,WAY,94132,7,N,DPW,Stonestown,PRIVATE,13687201,BUCKINGHAM WAY,BUCKINGHAM WAY fr:WINSTON DR to:20TH AVE,57884,Stonestown,5989878.116,2094332.545
13685201,WINSTON,DR,94132,7,N,DPW,Stonestown,STREETS,13685201,WINSTON DR,WINSTON DR fr:19TH AVE to:20TH AVE,19017,Stonestown,5990386.889,2093204.486
13688000,WINSTON,DR,94132,7,N,DPW,Stonestown,PRIVATE,13688000,WINSTON DR,WINSTON DR fr:20TH AVE to:19TH AVE,25298,Stonestown,5990513.16,2094144.021
13685101,WINSTON,DR,94132,7,N,DPW,Stonestown,STREETS,13685101,WINSTON DR,WINSTON DR fr:19TH AVE to:20TH AVE,23773,Stonestown,5990386.005,2093167.155
9265000,MONTE VISTA,DR,94132,7,N,,Stonestown,PAPER,9265000,MONTE VISTA DR,MONTE VISTA DR fr:START: 1-99 BLOCK to:END: 1-99 BLOCK,7414,Stonestown,5990470.589,2093569.37
